"Tx for mild Opioid withdrawal Sx?

for general Opioid withdrawal? ","mild Sx: Clonidine

normal Sx: Naloxone ",
Tx for Alcohol withdrawal ,Diazepam ,
MOA of cocaine ,inhibits the reuptake of NT in the synapse ,
what is the therapeutic intervention most likely to be effective in PCP intoxication? ,"Isolate patient in a quiet, dimly lit room to minimize sensory input ",
According to the cognitive model Depression is a consequence of what? ,Maladaptive negative beliefs ,
What does Cognitive psychotherapy focus on? ,Faulty ideas and beliefs ,
"The parents of a 20-year-old man recently diagnosed with paranoid schizophrenia are having difficulty dealing with their son’s decline in function. Once an honor student with many friends and an active social life, he now spends his days barricaded in his room, surveying the street with binoculars, watching out for his “enemies.”
What is a helpful family therapy intervention? ",Teaching the parents about the importance of reducing expressed emotions in the family transactions ,
"A 34-year-old mathematician
is in psychoanalytic psychotherapy because of anxiety, depression, and marital problems, which seemed to begin shortly after the death of his mother. They had an intensely dependent and ambivalent relationship with each other. When the patient discusses his mother and her death, he is unemotional and detached.
This is an example of what defense mechanism? ","Isolation of Affect

(splitting off the affective component, usually unpleasant, from an idea or thought) ",
"Defense mechanism:
A man visits his domineering and demanding elderly mother at her nursing home. When she starts browbeating him for his “lack of devotion,” he has a sudden urge to shout at her. The next day, when he talks with his therapist about his visit, he minimizes the impact of his mother’s constant badgering and has no memory of his brief moment of rebellion. ",Repression ,
"Defense Mechanism:

A 34-year-old auto mechanic has a lifelong grudge against his more successful older brother, who, in his eyes, was their parents’ favorite, but he has a hard time admitting it even to himself. Instead, he tells his friends that his brother envies his good looks and his success with women. ","Projection

(the attribution of one person's unacceptable impulses or feelings to others; in this case it is Jealousy) ",
"A man who has psychotic depression is placed on imipramine and perphenazine. When he develops Parkinsonian symptoms, benztropine mesylate 2 mg per day is added to the medications he already receives. One week later, his wife reports that the patient has become unusually forgetful and that he appears disoriented when he gets up during the night to use the bathroom. On physical examination, the man appears slightly flushed, his skin and palms are dry, and he is tachycardic. He cannot remember the date and has trouble concentrating.
Dx? ","Anticholinergic syndrome

(Phenothiazides, TCAs and anti-parkinson agents all have anticholinergic properties; the acton becomes additive when administered together) ",
"A middle-aged man w/ depression takes daily doses of warfarin as prophylaxis for pulmonary embolism. His doctor is baffled because the patient’s warfarin dose needs to be readjusted almost every week to maintain an optimal level of anticoagulation.
What antidepressant can cause this effect on Warfarin? ","SSRIs
(specifically Sertraline, Paroxetine, and Fluvoxamine)

(they can displace warfarin from their binding sites, increasing the levels of biologically active warfarin) ",
"An 8-year-old boy with ADHD has been constantly clearing his throat and blinking his eyes for the past three weeks, since he was placed on methylphenidate. These symptoms have been present, on and off, for several years, but they have been greatly worsened by the stimulant. What medication can be used to treat both ADHD symptoms and tics? ","Clonidine

(Alpha-2 adrenergic agonist that is helpful in the treatment of Tourette's d/o and in the Tx for kids that develop ADHD w/ tics from other stimulants) ",
"For several weeks, a 72yo retired physician with Parkinson’s disease and mild dementia has been talking about “those horrible people that come to bother me every night.” He is convinced that someone is plotting against him and has nailed his window shut for fear of intruders. More recently he has started showing signs of thought disorder, mostly in the evening and at night.
What antipsychotic med is least likely to worsen
the patient’s Parkinsonism? ","Clozapine

(preferred Tx for psychotic Sx in a person w/ Parkinsons) ",
"A 72-year-old man with a long history of recurrent psychotic depression is hospitalized during a relapse. He has prostatic hypertrophy coronary heart disease, and recurrent orthostatic hypotension.
Which is the most appropriate antipsychotic medication for this patient? ","Haloperidol

(high-potency neuroleptics have low anticholinergic side effects) ",
"what medication class can be a sedative, but actually supresses REM? ",TCAs ,
what OTC med can cause severe HTN crisis in someone taking a MAOI? ,"Pseudoephedrine

(a synpathomimetic agent) ",
what is the most worrisome cardiovascular AE of a TCA? ,Slowing of cardiac conduction ,
"what do Cyproeptadine, Bethanecol, Amantidine, Buprpion and Yohimbine have in common with relation to an SSRI side effect? ",all reverse the effects of SSRI Sexual Dysfunction ,
Tx for Serotonin Syndrome ,Stop medications ,
"a 61yo male is broght to the ED b/c his family states that he has been yelling, spitting and pulling other peoples noses and ears unexpectedly. He also began using foul language and is openly promiscuous. He has no medical or psych Hx. The patient's uncle had similar behavior and died shortly after being placed in a nursing home. During the exam the patient has trouble finding his words and keeps repeating the doctors commands while giggling inappropriately.
Dx? ","Pick's Disease

(a frontotemporal dementia that presents with behavioral changes initially) ",
"Thought disturbance example after being asked how the patient got to the hospital:

""I was reading a great book at home and after I finished it I drove myself to the hospital"" ",Circumstantiality ,
"Thought disturbance example after being asked how the patient got to the hospital:

""I started driving but I was thinking about my history. History books are great. I once wrote a paper on Alexander the Great. I do well in college."" ",Flight of Ideas ,
"Thought disturbance example after being asked how the patient got to the hospital:

""I really like history books and I was reading one at home today while eating tuna fish."" ",Tangentiality ,
"Thought disturbance example after being asked how the patient got to the hospital:

""The spy in the book I was reading was real, and he was watching me through the pages. He knew who I was."" ",Loose Associations ,
MC side effect of Olanzapine ,Sedation (30%) ,
"In what psychiatric disorder will you find ""Leaden Paralysis""?

Drug class of choice? ","Major Depressive d/o w/ Atypical features


DOC: MAOIs ",
when does Stranger anxiety develop fully in infants? ,8 months (32 weeks) ,
"A 35yo woman w/ bipolar d/o has noticed an increase in appetite w/ significant weight gain as well as hair loss. Her thyroid pannel is normal.
What bipolar medication was she prescribed? ","Valproic Acid

(common AE are nausea, sedation, weight gain, transient hair loss and increased LFTs; rare AE are hepatitis, pancreatitis, and decreased platelets and platelet functions) ",
What are the (8)* stages and ages of Erikson's stages of Ego development? ,"TAG It RISE:
0 - 18 months: Trust vs. Mistrust
18m - 3 years: Autonomy vs. Shame
3 - 5 years: Initiative vs. Guilt
5 - 13 years: Industry vs. Inferiority
13 - 21 years: Identity vs. Role Confusion
21 - 35 years: Intimacy vs. Isolation
35 - 60 years: Generativity vs. Stagnation
60+ years: Ego Integrity vs. Despair ",TAG It RISE 
"a 22yo woman w/ a Hx of depression is found groggy and minimally responsive in her home. On exam she is obtunded and complains of blurry vision. She has enlarged pupils and PVCs with a rate of 120. A foley is placed and yields 800ml of urine. An overdose is presumed.
What drug did she take? ","TCA

(prominent anticholinergic properties - mydriasis, urinary retention and tachycardia; also TCAs cause arrhythmias) ",
What is the initial step in management of a patient with delirium? ,Protect the patient from unintentional harm ,
"A 52yo woman w/ a Hx of mitral valve prolapse, MI and DM has been recently Dx w/ panic d/o. She is obese, has a Hx of alcohol dependence and frequent Hx of Hypoglycemia due to poor control of blood sugar.
What condition has a demonstrated association w/ panic disorder? ","Alcohol Dependence

(ETOH and substance dependence occurs in about 20 - 40% of all patients w/ panic d/o) ",
"A 50yo woman presents with paresthesias, gait disturbance, motor weakness and visual defects.
Dx?
What is affected in the Brain? ","Multiple Sclerosis

brain: Focal demyelination and Gliosis of Periventricular white matter

(generally begins before age 55 and more common in females) ",
"A 25yo attempted to OD on sleeping pills after her boyfriend broke up with her. She tells the intern that he is so caring and competent and that she has never met such a doctor. She complains that no one understands her and that the only one who can really help her is the intern.
What defense mechanism is this? ","Primitive Idealization

(external objects are unrealistically endowed w/ great power and are either ""all good"" or ""all bad."" All good objects are ideal and omnipotent; the badness of the others are also greatly inflated. Splitting difference has the abrupt shifting of an object from good to bad or visa-versa) ",
What (2) types of disorders use Hypnosis as a form of treatment? ,"1. Conversion d/o

2. Dissociative d/o ",
Another name for Childhood Disintegrative d/o? ,Heller Syndrome ,
"An adolescent male presents with hypersomnia, hyperphagia, sexual disinhibition and some psychosis.
Dx? ","Kleine-Levin syndrome

remember: Calvin KLEIN's male models like sex, sleep and food) ",
what chromosome is Wison's Dz? ,Chromosome 13 ,
"Which medication that begins with the letter ""P"" is for ADHD and contra-indicated in Tourettes?

Which with the letter ""P"" is for Tourettes and contra-indicated in ADHD? ","ADHD: Pimoline


Tourettes: Pimozide

(Alphabetical) ",
"what are the only (2) meds can be used in both ADHD and Tourettes?
(MOA) ","1. Clonidine

2. Guanfacine

(both are alpha-2-agonists) ",
"Dx:
A child w/ hyperactivity, poor attention, depression, irritability, seizures and a severe language disorder. ","Landau-Kleffner syndrome (LKS)

(rare childhood epilepsy that results in severe language disorder)

[LKS = Language-Killing and Seizures] ",
"Dx:
mental retardation, aggression, impulsivity, possible seizures and hamartomas in the brain, kidney, heart and skin ","Tuberous Sclerosis

(autosomal dominant) ",
what is the only FDA approved SSRI Tx for depression in kids? ,Fluoxetine ,
what SSRI has the greatest increase in suicidal rates in kids? ,Paroxetine ,
"Dx:
repeated regurgitation and rechewing of the regurgitated food

How long must it be present? ","Rumination

(present for 1 month) ",
"Dx:
a hereditary dz with the onset in childhood, characterized by dystonia, rigidity, difficulty with gait and speech, seizures and retinitis pigmentosa. Iron deposits are seen in the globus pallidus. ",Hallervorden-Spatz ,
"What is the number 1 predisposing factor of Narcolepsy?

what HLA is it associated with? ","#1 factor: Dx in a first-degree relative

HLA-DR2 ",
"Drug that treats Tourettes, Schizophrenia and Chronic Psychosis and has the AE of prolongation of QT intervals 
(as well as TD and EPS) ",Pimozide ,
"A 53yo man admitted to the inpatient psych unit for Tx of Bipolar d/o was found lying in the hallway. He is conscious but confused and the staff said has been sedated and confused for the past 24 hours. He was admitted one week ago and restarted on a bipolar med. Then 3 days ago he developed an upper respiratory infection and was treated w/ an Abx.
Dx? ","Carbamazepine Toxicity

(the antibiotic inhibited the metabolism causing patient's Sx) ",
"How is Psychoanalytic Psychotherapy different from other forms of BT with respect to focus and time?
(2) ","Focus: the Past (ex: early childhood)

Time: Multiple sessions per week are common ",
What drug withdrawal necessitates admission to the hospital (more then any other street drug)? ,"Barbiturates

(withdrawal can lead to death) ",
